fold,ticker,common_score,common_label,selection_reason,selected,rank,agent,agent_score,agent_label,has_explainer,explanation_text,favor_factors,contra_factors,top_drivers_json
2022Q1,NFLX,0.8295,Outperform,selected_above_threshold,True,8,sector_rotation,0.6015,Outperform,False,NFLX — Score: 0.60 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.30) - Liquidity risk (current_ratio=0.95),"Margen neto positivo=0.298, MSPR positivo=62.398",Riesgo de liquidez=0.951,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2979444908142926, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.950625199818211, ""direction"": ""negative""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 62.39817566666667, ""direction"": ""positive""}]"
2022Q1,NFLX,0.8295,Outperform,selected_above_threshold,True,8,meta_learner,0.8295,Outperform,False,NFLX — Score: 0.83 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.30) - Liquidity risk (current_ratio=0.95),"Margen neto positivo=0.298, MSPR positivo=62.398",Riesgo de liquidez=0.951,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2979444908142926, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.950625199818211, ""direction"": ""negative""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 62.39817566666667, ""direction"": ""positive""}]"
2022Q1,LRCX,0.8262,Outperform,selected_above_threshold,True,9,fundamental,0.4495,Underperform,False,LRCX — Score: 0.45 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.37) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.29),"ROE solido=0.367, Margen neto positivo=0.278, Crecimiento de ingresos=0.286",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3666853465242262, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2783442497065725, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.28609397078414917, ""direction"": ""positive""}]"
2022Q1,LRCX,0.8262,Outperform,selected_above_threshold,True,9,valuation,0.5655,Outperform,False,LRCX — Score: 0.57 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.37) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.29),"ROE solido=0.367, Margen neto positivo=0.278, Crecimiento de ingresos=0.286",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3666853465242262, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2783442497065725, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.28609397078414917, ""direction"": ""positive""}]"
2022Q1,LRCX,0.8262,Outperform,selected_above_threshold,True,9,momentum,0.5602,Outperform,False,LRCX — Score: 0.56 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.37) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.29),"ROE solido=0.367, Margen neto positivo=0.278, Crecimiento de ingresos=0.286",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3666853465242262, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2783442497065725, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.28609397078414917, ""direction"": ""positive""}]"
2022Q1,LRCX,0.8262,Outperform,selected_above_threshold,True,9,bear,0.5133,Outperform,False,LRCX — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.37) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.29),"ROE solido=0.367, Margen neto positivo=0.278, Crecimiento de ingresos=0.286",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3666853465242262, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2783442497065725, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.28609397078414917, ""direction"": ""positive""}]"
2022Q1,LRCX,0.8262,Outperform,selected_above_threshold,True,9,sector_rotation,0.7705,Outperform,False,LRCX — Score: 0.77 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.37) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.29),"ROE solido=0.367, Margen neto positivo=0.278, Crecimiento de ingresos=0.286",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3666853465242262, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2783442497065725, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.28609397078414917, ""direction"": ""positive""}]"
2022Q1,LRCX,0.8262,Outperform,selected_above_threshold,True,9,meta_learner,0.8262,Outperform,False,LRCX — Score: 0.83 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.37) + Positive net margin (net_margin=0.28) + Revenue growth (revenue_yoy_growth=0.29),"ROE solido=0.367, Margen neto positivo=0.278, Crecimiento de ingresos=0.286",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3666853465242262, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2783442497065725, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.28609397078414917, ""direction"": ""positive""}]"
2022Q1,AMZN,0.8243,Outperform,selected_above_threshold,True,10,fundamental,0.4913,Underperform,False,AMZN — Score: 0.49 (Underperform) (Rule-based explanation — install shap for full analysis),,Score del agente fundamental=0.491,"[{""feature"": ""fundamental_score"", ""description"": ""Score del agente fundamental"", ""shap_value"": 0.0, ""raw_value"": 0.4912571838864512, ""direction"": ""negative""}]"
2022Q1,AMZN,0.8243,Outperform,selected_above_threshold,True,10,valuation,0.5163,Outperform,False,AMZN — Score: 0.52 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente valuation=0.516,,"[{""feature"": ""valuation_score"", ""description"": ""Score del agente valuation"", ""shap_value"": 0.0, ""raw_value"": 0.5163303277459224, ""direction"": ""positive""}]"
2022Q1,AMZN,0.8243,Outperform,selected_above_threshold,True,10,momentum,0.5283,Outperform,False,AMZN — Score: 0.53 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente momentum=0.528,,"[{""feature"": ""momentum_score"", ""description"": ""Score del agente momentum"", ""shap_value"": 0.0, ""raw_value"": 0.528293178157744, ""direction"": ""positive""}]"
2022Q1,AMZN,0.8243,Outperform,selected_above_threshold,True,10,bear,0.4958,Underperform,False,AMZN — Score: 0.50 (Underperform) (Rule-based explanation — install shap for full analysis),,Score del agente bear=0.496,"[{""feature"": ""bear_score"", ""description"": ""Score del agente bear"", ""shap_value"": 0.0, ""raw_value"": 0.49576007516671183, ""direction"": ""negative""}]"
2022Q1,AMZN,0.8243,Outperform,selected_above_threshold,True,10,sector_rotation,0.7706,Outperform,False,AMZN — Score: 0.77 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente sector_rotation=0.771,,"[{""feature"": ""sector_rotation_score"", ""description"": ""Score del agente sector_rotation"", ""shap_value"": 0.0, ""raw_value"": 0.7706374609078226, ""direction"": ""positive""}]"
2022Q1,AMZN,0.8243,Outperform,selected_above_threshold,True,10,meta_learner,0.8243,Outperform,False,AMZN — Score: 0.82 (Outperform) (Rule-based explanation — install shap for full analysis),Score del agente meta_learner=0.824,,"[{""feature"": ""meta_learner_score"", ""description"": ""Score del agente meta_learner"", ""shap_value"": 0.0, ""raw_value"": 0.8243309017445962, ""direction"": ""positive""}]"
2022Q1,NVDA,0.8225,Outperform,selected_above_threshold,True,13,fundamental,0.4936,Underperform,False,NVDA — Score: 0.49 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.28) + Positive net margin (net_margin=0.35) + Revenue growth (revenue_yoy_growth=0.65),"ROE solido=0.284, Margen neto positivo=0.350, Crecimiento de ingresos=0.651",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2835952601058912, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3502153494888693, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.651045236463331, ""direction"": ""positive""}]"
2022Q1,NVDA,0.8225,Outperform,selected_above_threshold,True,13,valuation,0.5299,Outperform,False,NVDA — Score: 0.53 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.28) + Positive net margin (net_margin=0.35) + Revenue growth (revenue_yoy_growth=0.65),"ROE solido=0.284, Margen neto positivo=0.350, Crecimiento de ingresos=0.651",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2835952601058912, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3502153494888693, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.651045236463331, ""direction"": ""positive""}]"
2022Q1,NVDA,0.8225,Outperform,selected_above_threshold,True,13,momentum,0.5689,Outperform,False,NVDA — Score: 0.57 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.28) + Positive net margin (net_margin=0.35) + Revenue growth (revenue_yoy_growth=0.65),"ROE solido=0.284, Margen neto positivo=0.350, Crecimiento de ingresos=0.651",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2835952601058912, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3502153494888693, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.651045236463331, ""direction"": ""positive""}]"
2022Q1,NVDA,0.8225,Outperform,selected_above_threshold,True,13,bear,0.5285,Outperform,False,NVDA — Score: 0.53 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.28) + Positive net margin (net_margin=0.35) + Revenue growth (revenue_yoy_growth=0.65),"ROE solido=0.284, Margen neto positivo=0.350, Crecimiento de ingresos=0.651",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2835952601058912, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3502153494888693, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.651045236463331, ""direction"": ""positive""}]"
2022Q1,NVDA,0.8225,Outperform,selected_above_threshold,True,13,sector_rotation,0.7705,Outperform,False,NVDA — Score: 0.77 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.28) + Positive net margin (net_margin=0.35) + Revenue growth (revenue_yoy_growth=0.65),"ROE solido=0.284, Margen neto positivo=0.350, Crecimiento de ingresos=0.651",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2835952601058912, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3502153494888693, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.651045236463331, ""direction"": ""positive""}]"
2022Q1,NVDA,0.8225,Outperform,selected_above_threshold,True,13,meta_learner,0.8225,Outperform,False,NVDA — Score: 0.82 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.28) + Positive net margin (net_margin=0.35) + Revenue growth (revenue_yoy_growth=0.65),"ROE solido=0.284, Margen neto positivo=0.350, Crecimiento de ingresos=0.651",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2835952601058912, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.3502153494888693, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.651045236463331, ""direction"": ""positive""}]"
2022Q1,CPRT,0.8129,Outperform,selected_above_threshold,True,18,fundamental,0.4937,Underperform,False,CPRT — Score: 0.49 (Underperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=0.156,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1559633027522936, ""direction"": ""positive""}]"
2022Q1,CPRT,0.8129,Outperform,selected_above_threshold,True,18,valuation,0.5054,Outperform,False,CPRT — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=0.156,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1559633027522936, ""direction"": ""positive""}]"
2022Q1,CPRT,0.8129,Outperform,selected_above_threshold,True,18,momentum,0.5732,Outperform,False,CPRT — Score: 0.57 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=0.156,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1559633027522936, ""direction"": ""positive""}]"
2022Q1,CPRT,0.8129,Outperform,selected_above_threshold,True,18,bear,0.5213,Outperform,False,CPRT — Score: 0.52 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=0.156,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1559633027522936, ""direction"": ""positive""}]"
2022Q1,CPRT,0.8129,Outperform,selected_above_threshold,True,18,sector_rotation,0.6092,Outperform,False,CPRT — Score: 0.61 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=0.156,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1559633027522936, ""direction"": ""positive""}]"
2022Q1,CPRT,0.8129,Outperform,selected_above_threshold,True,18,meta_learner,0.8129,Outperform,False,CPRT — Score: 0.81 (Outperform) (Rule-based explanation — install shap for full analysis),Balance neto insider positivo=0.156,,"[{""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1559633027522936, ""direction"": ""positive""}]"
2022Q1,REGN,0.794,Outperform,selected_above_threshold,True,25,fundamental,0.5294,Outperform,False,REGN — Score: 0.53 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.43) + Positive net margin (net_margin=0.50) + Revenue growth (revenue_yoy_growth=1.65),"ROE solido=0.430, Margen neto positivo=0.502, Crecimiento de ingresos=1.646, MSPR positivo=21.874",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.4302512680618899, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5024546252107742, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.6458957558196965, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 21.873549333333333, ""direction"": ""positive""}]"
2022Q1,REGN,0.794,Outperform,selected_above_threshold,True,25,valuation,0.5679,Outperform,False,REGN — Score: 0.57 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.43) + Positive net margin (net_margin=0.50) + Revenue growth (revenue_yoy_growth=1.65),"ROE solido=0.430, Margen neto positivo=0.502, Crecimiento de ingresos=1.646, MSPR positivo=21.874",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.4302512680618899, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5024546252107742, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.6458957558196965, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 21.873549333333333, ""direction"": ""positive""}]"
