fold,ticker,common_score,common_label,selection_reason,selected,rank,agent,agent_score,agent_label,has_explainer,explanation_text,favor_factors,contra_factors,top_drivers_json
2025Q1,CZR,0.7965,Outperform,selected_above_threshold,True,5,bear,0.4884,Underperform,False,CZR — Score: 0.49 (Underperform) (Rule-based explanation — install shap for full analysis) - Liquidity risk (current_ratio=0.84) - RSI overbought (rsi_14=74.87),"MSPR positivo=89.071, Balance neto insider positivo=0.265","Riesgo de liquidez=0.838, RSI sobrecomprado=74.867","[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8381120423467138, ""direction"": ""negative""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 74.86661867836679, ""direction"": ""negative""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.07103666666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2648848944110848, ""direction"": ""positive""}]"
2025Q1,CZR,0.7965,Outperform,selected_above_threshold,True,5,sentiment,0.4125,Underperform,False,CZR — Score: 0.41 (Underperform) (Rule-based explanation — install shap for full analysis) - Liquidity risk (current_ratio=0.84) - RSI overbought (rsi_14=74.87),"MSPR positivo=89.071, Balance neto insider positivo=0.265","Riesgo de liquidez=0.838, RSI sobrecomprado=74.867","[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8381120423467138, ""direction"": ""negative""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 74.86661867836679, ""direction"": ""negative""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.07103666666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2648848944110848, ""direction"": ""positive""}]"
2025Q1,CZR,0.7965,Outperform,selected_above_threshold,True,5,sector_rotation,0.624,Outperform,False,CZR — Score: 0.62 (Outperform) (Rule-based explanation — install shap for full analysis) - Liquidity risk (current_ratio=0.84) - RSI overbought (rsi_14=74.87),"MSPR positivo=89.071, Balance neto insider positivo=0.265","Riesgo de liquidez=0.838, RSI sobrecomprado=74.867","[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8381120423467138, ""direction"": ""negative""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 74.86661867836679, ""direction"": ""negative""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.07103666666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2648848944110848, ""direction"": ""positive""}]"
2025Q1,CZR,0.7965,Outperform,selected_above_threshold,True,5,meta_learner,0.7965,Outperform,False,CZR — Score: 0.80 (Outperform) (Rule-based explanation — install shap for full analysis) - Liquidity risk (current_ratio=0.84) - RSI overbought (rsi_14=74.87),"MSPR positivo=89.071, Balance neto insider positivo=0.265","Riesgo de liquidez=0.838, RSI sobrecomprado=74.867","[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8381120423467138, ""direction"": ""negative""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 74.86661867836679, ""direction"": ""negative""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 89.07103666666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2648848944110848, ""direction"": ""positive""}]"
2025Q1,AES,0.7768,Outperform,selected_above_threshold,True,10,fundamental,0.3401,Underperform,False,AES — Score: 0.34 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.34) + Positive net margin (net_margin=0.12) - Liquidity risk (current_ratio=0.85),"ROE solido=0.340, Margen neto positivo=0.120, Sorpresa de EPS positiva=55.709, Beat rate consistente=1.000",Riesgo de liquidez=0.851,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3401215805471124, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1201159295835122, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8505858585858586, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 55.7093, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q1,AES,0.7768,Outperform,selected_above_threshold,True,10,valuation,0.5314,Outperform,False,AES — Score: 0.53 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.34) + Positive net margin (net_margin=0.12) - Liquidity risk (current_ratio=0.85),"ROE solido=0.340, Margen neto positivo=0.120, Sorpresa de EPS positiva=55.709, Beat rate consistente=1.000",Riesgo de liquidez=0.851,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3401215805471124, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1201159295835122, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8505858585858586, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 55.7093, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q1,AES,0.7768,Outperform,selected_above_threshold,True,10,momentum,0.7418,Outperform,False,AES — Score: 0.74 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.34) + Positive net margin (net_margin=0.12) - Liquidity risk (current_ratio=0.85),"ROE solido=0.340, Margen neto positivo=0.120, Sorpresa de EPS positiva=55.709, Beat rate consistente=1.000",Riesgo de liquidez=0.851,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3401215805471124, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1201159295835122, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8505858585858586, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 55.7093, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q1,AES,0.7768,Outperform,selected_above_threshold,True,10,bear,0.3631,Underperform,False,AES — Score: 0.36 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.34) + Positive net margin (net_margin=0.12) - Liquidity risk (current_ratio=0.85),"ROE solido=0.340, Margen neto positivo=0.120, Sorpresa de EPS positiva=55.709, Beat rate consistente=1.000",Riesgo de liquidez=0.851,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3401215805471124, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1201159295835122, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8505858585858586, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 55.7093, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q1,AES,0.7768,Outperform,selected_above_threshold,True,10,sentiment,0.4125,Underperform,False,AES — Score: 0.41 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.34) + Positive net margin (net_margin=0.12) - Liquidity risk (current_ratio=0.85),"ROE solido=0.340, Margen neto positivo=0.120, Sorpresa de EPS positiva=55.709, Beat rate consistente=1.000",Riesgo de liquidez=0.851,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3401215805471124, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1201159295835122, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8505858585858586, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 55.7093, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q1,AES,0.7768,Outperform,selected_above_threshold,True,10,sector_rotation,0.4745,Underperform,False,AES — Score: 0.47 (Underperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.34) + Positive net margin (net_margin=0.12) - Liquidity risk (current_ratio=0.85),"ROE solido=0.340, Margen neto positivo=0.120, Sorpresa de EPS positiva=55.709, Beat rate consistente=1.000",Riesgo de liquidez=0.851,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3401215805471124, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1201159295835122, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8505858585858586, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 55.7093, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q1,AES,0.7768,Outperform,selected_above_threshold,True,10,meta_learner,0.7768,Outperform,False,AES — Score: 0.78 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.34) + Positive net margin (net_margin=0.12) - Liquidity risk (current_ratio=0.85),"ROE solido=0.340, Margen neto positivo=0.120, Sorpresa de EPS positiva=55.709, Beat rate consistente=1.000",Riesgo de liquidez=0.851,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3401215805471124, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1201159295835122, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.8505858585858586, ""direction"": ""negative""}, {""feature"": ""eps_surprise_pct"", ""description"": ""Sorpresa de EPS positiva"", ""shap_value"": 0.0, ""raw_value"": 55.7093, ""direction"": ""positive""}, {""feature"": ""beat_rate_4q"", ""description"": ""Beat rate consistente"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2025Q1,FCX,0.7625,Outperform,selected_above_threshold,True,18,fundamental,0.3539,Underperform,False,FCX — Score: 0.35 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=51.848, Balance neto insider positivo=0.472",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 51.84771866666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.47209769626172265, ""direction"": ""positive""}]"
2025Q1,FCX,0.7625,Outperform,selected_above_threshold,True,18,valuation,0.3943,Underperform,False,FCX — Score: 0.39 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=51.848, Balance neto insider positivo=0.472",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 51.84771866666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.47209769626172265, ""direction"": ""positive""}]"
2025Q1,FCX,0.7625,Outperform,selected_above_threshold,True,18,momentum,0.4604,Underperform,False,FCX — Score: 0.46 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=51.848, Balance neto insider positivo=0.472",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 51.84771866666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.47209769626172265, ""direction"": ""positive""}]"
2025Q1,FCX,0.7625,Outperform,selected_above_threshold,True,18,bear,0.3381,Underperform,False,FCX — Score: 0.34 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=51.848, Balance neto insider positivo=0.472",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 51.84771866666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.47209769626172265, ""direction"": ""positive""}]"
2025Q1,FCX,0.7625,Outperform,selected_above_threshold,True,18,sentiment,0.4125,Underperform,False,FCX — Score: 0.41 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=51.848, Balance neto insider positivo=0.472",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 51.84771866666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.47209769626172265, ""direction"": ""positive""}]"
2025Q1,FCX,0.7625,Outperform,selected_above_threshold,True,18,sector_rotation,0.7917,Outperform,False,FCX — Score: 0.79 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=51.848, Balance neto insider positivo=0.472",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 51.84771866666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.47209769626172265, ""direction"": ""positive""}]"
2025Q1,FCX,0.7625,Outperform,selected_above_threshold,True,18,meta_learner,0.7625,Outperform,False,FCX — Score: 0.76 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=51.848, Balance neto insider positivo=0.472",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 51.84771866666667, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.47209769626172265, ""direction"": ""positive""}]"
2025Q1,ENPH,0.7387,Outperform,selected_above_threshold,True,27,fundamental,0.4417,Underperform,False,ENPH — Score: 0.44 (Underperform) (Rule-based explanation — install shap for full analysis) - High debt vs EBITDA (debt_to_ebitda=7.57) + Revenue growth (revenue_yoy_growth=0.76),"Crecimiento de ingresos=0.760, Balance neto insider positivo=0.975",Deuda elevada vs EBITDA=7.569,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 7.569204882752189, ""direction"": ""negative""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.7595249868320632, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9749897927210232, ""direction"": ""positive""}]"
2025Q1,ENPH,0.7387,Outperform,selected_above_threshold,True,27,valuation,0.4689,Underperform,False,ENPH — Score: 0.47 (Underperform) (Rule-based explanation — install shap for full analysis) - High debt vs EBITDA (debt_to_ebitda=7.57) + Revenue growth (revenue_yoy_growth=0.76),"Crecimiento de ingresos=0.760, Balance neto insider positivo=0.975",Deuda elevada vs EBITDA=7.569,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 7.569204882752189, ""direction"": ""negative""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.7595249868320632, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9749897927210232, ""direction"": ""positive""}]"
2025Q1,ENPH,0.7387,Outperform,selected_above_threshold,True,27,momentum,0.6391,Outperform,False,ENPH — Score: 0.64 (Outperform) (Rule-based explanation — install shap for full analysis) - High debt vs EBITDA (debt_to_ebitda=7.57) + Revenue growth (revenue_yoy_growth=0.76),"Crecimiento de ingresos=0.760, Balance neto insider positivo=0.975",Deuda elevada vs EBITDA=7.569,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 7.569204882752189, ""direction"": ""negative""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.7595249868320632, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9749897927210232, ""direction"": ""positive""}]"
2025Q1,ENPH,0.7387,Outperform,selected_above_threshold,True,27,bear,0.2788,Underperform,False,ENPH — Score: 0.28 (Underperform) (Rule-based explanation — install shap for full analysis) - High debt vs EBITDA (debt_to_ebitda=7.57) + Revenue growth (revenue_yoy_growth=0.76),"Crecimiento de ingresos=0.760, Balance neto insider positivo=0.975",Deuda elevada vs EBITDA=7.569,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 7.569204882752189, ""direction"": ""negative""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.7595249868320632, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.9749897927210232, ""direction"": ""positive""}]"
